"ts","uid","id_orig_h","id_orig_p","id_resp_h","id_resp_p","proto","service","duration","orig_bytes","resp_bytes","conn_state","local_orig","local_resp","missed_bytes","history","orig_pkts","orig_ip_bytes","resp_pkts","resp_ip_bytes","tunnel_parents"
"1591933038.831456","CIuMrt1tAhY3CusPz4","10.0.2.15","40648","10.0.2.4","80","tcp","http","0.194366","467","3841","SF","-","-","0","ShADadfF","5","735","6","4161"
"1591933038.880540","CNQCg63JbiS2fn50hl","10.0.2.15","40650","10.0.2.4","80","tcp","http","0.206529","474","3841","SF","-","-","0","ShADadfF","5","742","6","4161"
"1591933038.954023","C6hf3k4BMbjO3EzFb","10.0.2.15","40652","10.0.2.4","80","tcp","http","0.200919","481","3841","SF","-","-","0","ShADadfF","5","749","5","4109"
"1591933039.006721","CwFl3lvIkKXO5G3ub","10.0.2.15","40654","10.0.2.4","80","tcp","http","0.208069","488","3841","SF","-","-","0","ShADadfF","5","756","5","4109"
"1591933039.067846","CLKR3o2kfEbjmDR9X6","10.0.2.15","40656","10.0.2.4","80","tcp","http","0.221686","495","3841","SF","-","-","0","ShADadfF","6","815","6","4161"
"1591933039.128462","CFtRo047l28FQ2ZoHa","10.0.2.15","40658","10.0.2.4","80","tcp","http","0.221032","502","3841","SF","-","-","0","ShADadfF","5","770","5","4109"
"1591933039.189988","C5m5OO2q2leBHu81Qg","10.0.2.15","40660","10.0.2.4","80","tcp","http","0.218304","509","3841","SF","-","-","0","ShADadfF","5","777","5","4109"
"1591933039.259568","CZpHm73RiI7N4WD3b5","10.0.2.15","40662","10.0.2.4","80","tcp","http","0.203235","516","3841","SF","-","-","0","ShADadfF","5","784","5","4109"
"1591933039.327114","CFUNLS29PS52Q6UEch","10.0.2.15","40664","10.0.2.4","80","tcp","http","0.190942","523","3841","SF","-","-","0","ShADadfF","5","791","5","4109"
"1591933039.385461","Cav21PLAkTFxmMIM5","10.0.2.15","40666","10.0.2.4","80","tcp","http","0.191549","531","3841","SF","-","-","0","ShADadfF","5","799","5","4109"
"1591933039.449917","C3H6Dv2K35qou6fvKc","10.0.2.15","40668","10.0.2.4","80","tcp","http","0.214152","460","3841","SF","-","-","0","ShADadfF","5","728","5","4109"
"1591933039.497732","Cvh0b04QdOZLGXHXm2","10.0.2.15","40670","10.0.2.4","80","tcp","http","0.230171","463","3841","SF","-","-","0","ShADadfF","5","731","6","4161"
"1591933039.561842","CTtfASZpOLhLUi5Dj","10.0.2.15","40672","10.0.2.4","80","tcp","http","0.233506","473","3841","SF","-","-","0","ShADadfF","5","741","5","4109"
"1591933039.623846","CpXsoo1RUFv03SlTRc","10.0.2.15","40674","10.0.2.4","80","tcp","http","0.228956","480","3841","SF","-","-","0","ShADadfF","5","748","5","4109"
"1591933039.707193","CTZA3Y3NLtjP3xOip","10.0.2.15","40676","10.0.2.4","80","tcp","http","0.216168","487","3841","SF","-","-","0","ShADadfF","6","807","6","4161"
"1591933039.770318","C400cF4XuTW1ddZ0hb","10.0.2.15","40678","10.0.2.4","80","tcp","http","0.234992","494","3841","SF","-","-","0","ShADadfF","6","814","6","4161"
"1591933039.829255","CacCE2LhX7yWjATyd","10.0.2.15","40680","10.0.2.4","80","tcp","http","0.245714","501","3841","SF","-","-","0","ShADadfF","5","769","6","4161"
"1591933039.898030","C2o0yY1RyKiVsOQqFg","10.0.2.15","40682","10.0.2.4","80","tcp","http","0.302833","508","3841","SF","-","-","0","ShADadfF","5","776","5","4109"
"1591933039.980830","CDw1Rf34zpYw9hGXD1","10.0.2.15","40684","10.0.2.4","80","tcp","http","0.302845","515","3841","SF","-","-","0","ShADadfF","5","783","5","4109"
"1591933040.059891","C10ofy25ZXfnPNgoV6","10.0.2.15","40686","10.0.2.4","80","tcp","http","0.290171","522","3841","SF","-","-","0","ShADadfF","5","790","5","4109"
"1591933040.137866","C8fnJ64I26PYdkf9re","10.0.2.15","40688","10.0.2.4","80","tcp","http","0.272668","530","3841","SF","-","-","0","ShADadfF","5","798","5","4109"
"1591933040.256187","CbQDdZo73sRbkKQcg","10.0.2.15","40690","10.0.2.4","80","tcp","http","0.214512","537","3841","SF","-","-","0","ShADadfF","5","805","6","4161"
"1591933040.329763","CoqPJK2ghCEdlkles2","10.0.2.15","40692","10.0.2.4","80","tcp","http","0.206817","457","3841","SF","-","-","0","ShADadfF","5","725","5","4109"
"1591933040.396767","CzzBCK3AXPTZRvrGtj","10.0.2.15","40694","10.0.2.4","80","tcp","http","0.209368","460","3841","SF","-","-","0","ShADadfF","5","728","6","4161"
"1591933040.454394","C4aVGe3wktDuZW6Yfk","10.0.2.15","40696","10.0.2.4","80","tcp","http","0.224056","470","3841","SF","-","-","0","ShADadfF","5","738","5","4109"
"1591933040.513921","ChUl5q3MmxtOcooD99","10.0.2.15","40698","10.0.2.4","80","tcp","http","0.239483","477","3841","SF","-","-","0","ShADadfF","5","745","5","4109"
